image_size: 1080, 1920
pixel_to_mm_scale: 0.04393
total_files_sampled: 9
n_summary_pt: -0.2600, -0.1400, 0.2200, -0.281464, -0.477226, 0.827967, 0.002929, 0.003057, 0.001519, 325
n_summary_pt: -0.2600, -0.1400, 0.2600, -0.256473, -0.379787, 0.887947, 0.000651, 0.000692, 0.000190, 58
n_summary_pt: -0.2600, -0.1000, -0.1400, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 2
n_summary_pt: -0.2600, -0.1000, -0.1000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 9
n_summary_pt: -0.2600, -0.1000, -0.0600, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 18
n_summary_pt: -0.2600, -0.1000, -0.0200, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 68
n_summary_pt: -0.2600, -0.1000, 0.0200, -0.257119, -0.421838, 0.795193, 0.032502, 0.073376, 0.017733, 399
n_summary_pt: -0.2600, -0.1000, 0.0600, -0.291991, -0.535657, 0.757230, 0.018363, 0.026971, 0.009081, 500
n_summary_pt: -0.2600, -0.1000, 0.1000, -0.242905, -0.447792, 0.826001, 0.026452, 0.019608, 0.012141, 361
n_summary_pt: -0.2600, -0.1000, 0.1400, -0.147091, -0.389136, 0.894174, 0.009032, 0.011810, 0.006548, 347
n_summary_pt: -0.2600, -0.1000, 0.1800, -0.159504, -0.541565, 0.811968, 0.003245, 0.012505, 0.006224, 176
n_summary_pt: -0.2600, -0.1000, 0.2200, -0.109147, -0.407642, 0.904698, 0.001824, 0.001233, 0.000379, 180
n_summary_pt: -0.2600, -0.1000, 0.2600, -0.188909, -0.356290, 0.913936, 0.001779, 0.000243, 0.000069, 20
n_summary_pt: -0.2600, -0.0600, -0.1000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 1
n_summary_pt: -0.2600, -0.0600, -0.0600, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 15
n_summary_pt: -0.2600, -0.0600, -0.0200, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 418
n_summary_pt: -0.2600, -0.0600, 0.0200, -0.002576, -0.035419, 0.984567, 0.000650, 0.024091, 0.004625, 1835
n_summary_pt: -0.2600, -0.0600, 0.0600, -0.007575, -0.188312, 0.917510, 0.002089, 0.100803, 0.019764, 1421
n_summary_pt: -0.2600, -0.0600, 0.1000, 0.016792, -0.453881, 0.838769, 0.003959, 0.069155, 0.017063, 551
n_summary_pt: -0.2600, -0.0600, 0.1400, 0.003762, -0.378551, 0.912756, 0.003521, 0.014678, 0.005363, 647
n_summary_pt: -0.2600, -0.0600, 0.1800, -0.023585, -0.517509, 0.832300, 0.004221, 0.025023, 0.009661, 266
n_summary_pt: -0.2600, -0.0600, 0.2200, -0.040209, -0.427409, 0.899132, 0.001838, 0.004184, 0.001246, 59
n_summary_pt: -0.2600, -0.0600, 0.2600, -0.076149, -0.371960, 0.925100, 0.000017, 0.000017, 0.000003, 3
n_summary_pt: -0.2600, -0.0200, -0.0200, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 17
n_summary_pt: -0.2600, -0.0200, 0.0200, 0.017231, -0.105057, 0.952201, 0.001911, 0.066297, 0.013771, 231
n_summary_pt: -0.2600, -0.0200, 0.0600, 0.114618, -0.384023, 0.826431, 0.014525, 0.116981, 0.024894, 446
n_summary_pt: -0.2600, -0.0200, 0.1000, 0.199866, -0.573684, 0.760751, 0.006461, 0.033193, 0.012543, 870
n_summary_pt: -0.2600, -0.0200, 0.1400, 0.183007, -0.486618, 0.830434, 0.004931, 0.024251, 0.010909, 1165
n_summary_pt: -0.2600, -0.0200, 0.1800, 0.122608, -0.474724, 0.850482, 0.003492, 0.023389, 0.009404, 721
n_summary_pt: -0.2600, -0.0200, 0.2200, 0.098289, -0.524357, 0.831552, 0.003092, 0.014340, 0.006478, 59
n_summary_pt: -0.2600, 0.0200, 0.0200, 0.418951, -0.340784, 0.828515, 0.004379, 0.012469, 0.005061, 135
